date,tmed,prec,tmin,tmax,dir,velmedia,racha,hrmedia,hrmax,hrmin,cloudcover__max,cloudcover__min,cloudcover__mean,surface_pressure_hpa_max,surface_pressure_hpa_min,surface_pressure_hpa_mean,dewpoint_2m_c_max,dewpoint_2m_c_min,dewpoint_2m_c_mean,estacion_invierno,estacion_otoo,estacion_primavera,estacion_verano
2020-05-15,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,100,2,61.0,1010.9,1002.6,1007.2,13.6,12.2,13.0,0,0,1,0
2020-05-16,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,100,18,84.0,1012.5,1010.0,1010.9,15.8,12.6,13.9,0,0,1,0
2020-05-17,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,100,23,77.2,1015.8,1012.6,1013.8,14.9,11.9,13.5,0,0,1,0
2020-05-18,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,46,0,11.5,1015.6,1013.3,1014.6,15.6,11.5,13.7,0,0,1,0
2020-05-19,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,90,0,16.8,1013.8,1009.7,1011.1,16.7,8.7,13.6,0,0,1,0
2020-05-20,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,71,0,14.1,1012.2,1009.7,1010.5,19.4,11.4,15.4,0,0,1,0
2020-05-21,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,98,0,26.7,1015.9,1011.8,1013.4,17.3,12.0,15.2,0,0,1,0
2020-05-22,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,76,0,40.0,1019.9,1015.6,1017.6,19.1,14.0,15.6,0,0,1,0
2020-05-23,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,98,0,55.2,1022.7,1019.0,1020.2,17.9,12.0,14.7,0,0,1,0
2020-05-24,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,100,6,54.0,1023.5,1021.7,1022.5,17.1,13.7,15.5,0,0,1,0
2020-05-25,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,100,3,47.9,1022.4,1019.9,1021.1,17.0,10.5,14.8,0,0,1,0
2020-05-26,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,75,0,17.7,1021.4,1019.3,1020.4,16.8,12.7,14.8,0,0,1,0
2020-05-27,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,6,0,0.8,1022.9,1019.5,1021.2,15.8,11.5,13.3,0,0,1,0
2020-05-28,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,72,0,15.3,1022.9,1016.3,1019.4,16.5,13.5,15.2,0,0,1,0
2020-05-29,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,98,10,38.6,1016.0,1010.2,1012.1,17.3,12.0,14.8,0,0,1,0
2020-05-30,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,84,9,34.5,1012.1,1009.9,1011.1,16.7,14.8,15.7,0,0,1,0
2020-05-31,18.8,0.0,15.5,22.1,99.0,1.9,7.5,69.3,86.8,54.7,97,6,60.8,1010.9,1008.7,1009.7,17.1,13.0,15.7,0,0,1,0
2020-06-01,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,34,80.5,1011.8,1008.9,1010.6,18.5,14.4,16.8,0,0,0,1
2020-06-02,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,7,61.7,1012.0,1008.6,1010.4,17.0,14.1,15.7,0,0,0,1
2020-06-03,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,34,88.4,1008.6,999.6,1003.8,18.1,14.8,16.9,0,0,0,1
2020-06-04,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,0,76.4,999.4,995.9,997.4,18.5,7.2,13.2,0,0,0,1
2020-06-05,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,93,0,19.8,1006.7,1000.1,1003.1,16.0,8.0,12.1,0,0,0,1
2020-06-06,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,0,22.8,1006.5,1001.7,1004.3,19.1,13.1,16.1,0,0,0,1
2020-06-07,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,59,91.0,1006.3,1000.3,1003.2,18.8,13.0,15.3,0,0,0,1
2020-06-08,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,13,57.5,1009.9,1006.1,1008.0,15.2,8.9,11.5,0,0,0,1
2020-06-09,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,81,0,28.6,1011.2,1009.2,1010.3,15.8,9.7,12.8,0,0,0,1
2020-06-10,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,8,60.8,1011.7,1008.4,1009.9,15.5,12.8,13.9,0,0,0,1
2020-06-11,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,38,77.5,1008.2,998.8,1003.0,18.6,14.2,16.3,0,0,0,1
2020-06-12,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,97,0,19.5,1003.1,995.6,998.9,18.6,11.3,14.9,0,0,0,1
2020-06-13,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,0,26.3,1012.3,1002.8,1006.2,16.4,8.0,11.6,0,0,0,1
2020-06-14,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,92,0,29.7,1013.8,1011.9,1012.8,17.6,13.8,15.7,0,0,0,1
2020-06-15,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,71,1,32.7,1015.3,1013.1,1014.2,18.6,13.9,16.7,0,0,0,1
2020-06-16,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,1,69.8,1014.4,1010.0,1012.3,17.7,14.1,16.0,0,0,0,1
2020-06-17,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,72,0,22.2,1011.3,1009.5,1010.5,16.2,12.0,14.5,0,0,0,1
2020-06-18,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,13,61.8,1012.5,1009.8,1010.7,16.4,13.2,15.1,0,0,0,1
2020-06-19,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,61,6,22.0,1015.8,1012.3,1013.9,15.8,12.6,14.3,0,0,0,1
2020-06-20,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,1,27.3,1016.9,1014.9,1015.9,19.3,15.0,17.7,0,0,0,1
2020-06-21,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,97,1,21.4,1016.9,1014.8,1015.9,20.3,17.8,19.0,0,0,0,1
2020-06-22,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,0,32.9,1017.1,1014.6,1016.0,20.1,18.3,19.2,0,0,0,1
2020-06-23,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,29,0,8.0,1015.4,1011.9,1013.6,19.2,17.0,17.8,0,0,0,1
2020-06-24,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,25,0,6.0,1012.9,1011.8,1012.5,19.9,16.4,18.2,0,0,0,1
2020-06-25,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,96,0,25.6,1012.7,1010.4,1011.4,19.9,15.6,18.0,0,0,0,1
2020-06-26,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,63,0,7.8,1011.3,1008.9,1010.1,20.6,14.2,16.8,0,0,0,1
2020-06-27,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,98,11,39.4,1011.9,1009.3,1010.2,20.8,16.5,19.3,0,0,0,1
2020-06-28,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,41,0,15.3,1012.8,1011.3,1012.1,21.7,17.8,19.9,0,0,0,1
2020-06-29,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,99,2,38.8,1012.7,1010.8,1011.8,21.7,19.3,20.5,0,0,0,1
2020-06-30,23.4,0.0,20.2,26.5,99.0,1.9,7.5,68.6,85.4,54.5,100,3,28.2,1011.5,1007.9,1009.8,21.7,19.7,20.8,0,0,0,1
2020-07-01,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,30,0,7.9,1008.8,1005.7,1006.6,21.5,16.4,19.4,0,0,0,1
2020-07-02,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,43,0,19.1,1010.7,1007.7,1008.9,22.3,19.2,20.7,0,0,0,1
2020-07-03,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,10,50.8,1015.1,1011.1,1013.0,20.3,17.5,18.7,0,0,0,1
2020-07-04,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,0,23.6,1017.1,1014.1,1015.7,19.6,16.4,17.8,0,0,0,1
2020-07-05,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,36,0,2.6,1016.6,1011.7,1014.2,20.5,15.5,17.7,0,0,0,1
2020-07-06,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,23,0,3.1,1012.2,1010.1,1010.8,21.5,17.1,19.5,0,0,0,1
2020-07-07,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,0,28.0,1012.2,1009.9,1011.0,21.7,17.2,19.2,0,0,0,1
2020-07-08,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,97,0,24.2,1013.1,1011.4,1012.2,19.2,15.4,17.8,0,0,0,1
2020-07-09,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,82,0,34.1,1012.7,1010.6,1011.7,20.2,15.2,18.2,0,0,0,1
2020-07-10,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,1,48.7,1012.0,1009.9,1010.7,19.5,17.5,18.3,0,0,0,1
2020-07-11,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,35,0,6.2,1013.9,1011.4,1012.5,20.1,17.5,18.9,0,0,0,1
2020-07-12,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,1,47.9,1015.0,1012.5,1013.9,20.1,16.5,18.4,0,0,0,1
2020-07-13,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,94,6,37.4,1014.6,1012.4,1013.3,19.8,14.6,17.2,0,0,0,1
2020-07-14,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,99,2,70.0,1012.9,1009.8,1011.2,17.6,15.1,16.4,0,0,0,1
2020-07-15,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,1,41.2,1012.9,1010.3,1011.2,18.4,12.7,16.4,0,0,0,1
2020-07-16,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,100,19,72.2,1014.8,1012.1,1013.4,19.5,16.8,17.9,0,0,0,1
2020-07-17,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,93,4,37.4,1012.9,1010.4,1011.5,19.8,14.8,17.9,0,0,0,1
2020-07-18,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,56,0,19.8,1012.3,1009.7,1010.7,21.0,16.1,19.2,0,0,0,1
2020-07-19,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,12,0,3.6,1011.4,1009.7,1010.6,21.2,17.3,19.1,0,0,0,1
2020-07-20,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,76,1,13.1,1013.1,1010.5,1011.9,21.0,18.6,19.5,0,0,0,1
2020-07-21,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,48,0,4.6,1014.9,1013.2,1014.0,21.0,18.2,19.7,0,0,0,1
2020-07-22,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,97,0,53.9,1015.0,1011.8,1013.6,20.5,15.2,18.3,0,0,0,1
2020-07-23,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,76,0,17.4,1012.1,1008.3,1010.1,19.7,12.4,16.2,0,0,0,1
2020-07-24,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,57,0,26.8,1010.7,1007.9,1009.2,21.7,12.1,17.5,0,0,0,1
2020-07-25,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,47,0,12.0,1010.8,1008.2,1009.9,22.5,18.9,21.2,0,0,0,1
2020-07-26,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,68,0,8.1,1012.3,1009.1,1010.6,21.6,18.9,20.7,0,0,0,1
2020-07-27,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,5,0,0.5,1012.4,1010.1,1011.4,21.9,17.3,19.5,0,0,0,1
2020-07-28,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,49,0,15.8,1011.2,1009.7,1010.6,22.4,16.6,20.0,0,0,0,1
2020-07-29,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,42,0,6.9,1012.4,1010.2,1011.2,21.8,18.5,20.6,0,0,0,1
2020-07-30,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,95,0,21.0,1012.1,1010.3,1011.1,21.4,16.6,18.9,0,0,0,1
2020-07-31,25.8,0.0,22.8,28.9,99.0,1.9,7.5,68.9,84.7,55.8,39,0,7.9,1011.0,1009.0,1010.0,22.2,13.1,18.8,0,0,0,1
2020-08-01,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,33,0,3.2,1010.7,1007.8,1009.4,22.0,15.1,18.6,0,0,0,1
2020-08-02,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,0,34.3,1009.6,1007.1,1008.7,24.6,17.7,21.4,0,0,0,1
2020-08-03,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,0,45.1,1009.0,1006.8,1008.0,22.8,12.7,16.7,0,0,0,1
2020-08-04,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,92,7,52.3,1010.2,1007.9,1009.0,20.7,16.4,18.8,0,0,0,1
2020-08-05,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,0,38.0,1010.8,1008.0,1009.2,20.9,14.8,19.1,0,0,0,1
2020-08-06,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,33,0,3.3,1012.6,1010.3,1011.2,21.3,18.5,19.8,0,0,0,1
2020-08-07,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,21,0,4.4,1013.8,1012.1,1012.7,21.5,14.8,19.1,0,0,0,1
2020-08-08,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,83,0,18.6,1015.0,1011.3,1013.2,22.5,14.5,17.8,0,0,0,1
2020-08-09,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,98,0,40.7,1012.1,1008.4,1010.4,21.4,16.9,19.6,0,0,0,1
2020-08-10,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,0,58.4,1009.0,1007.8,1008.5,21.8,12.3,18.5,0,0,0,1
2020-08-11,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,6,58.9,1010.2,1008.1,1009.5,23.0,15.6,20.0,0,0,0,1
2020-08-12,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,9,58.1,1010.1,1006.5,1008.5,23.2,19.1,21.3,0,0,0,1
2020-08-13,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,89,2,20.6,1010.6,1008.3,1009.0,24.3,21.2,22.3,0,0,0,1
2020-08-14,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,87,6,41.4,1011.1,1009.1,1010.2,23.4,18.4,20.5,0,0,0,1
2020-08-15,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,30,0,11.2,1009.8,1005.6,1007.7,21.7,19.4,20.9,0,0,0,1
2020-08-16,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,90,0,39.9,1007.6,1004.9,1006.2,22.4,19.7,21.1,0,0,0,1
2020-08-17,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,5,49.4,1009.3,1006.8,1008.2,22.4,17.1,19.7,0,0,0,1
2020-08-18,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,20,83.5,1009.5,1007.1,1008.3,21.7,16.8,19.2,0,0,0,1
2020-08-19,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,38,0,7.8,1008.4,1003.5,1005.8,22.2,17.8,20.1,0,0,0,1
2020-08-20,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,22,0,6.2,1007.3,1004.2,1005.6,23.9,19.7,21.6,0,0,0,1
2020-08-21,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,84,0,23.3,1010.5,1007.1,1008.3,23.5,21.6,22.8,0,0,0,1
2020-08-22,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,52,0,19.1,1014.8,1011.0,1013.3,24.5,19.3,21.6,0,0,0,1
2020-08-23,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,0,39.2,1015.4,1012.9,1014.2,20.9,17.8,19.4,0,0,0,1
2020-08-24,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,14,64.1,1013.2,1010.3,1011.8,21.6,17.6,20.0,0,0,0,1
2020-08-25,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,97,0,45.8,1012.5,1009.5,1010.4,22.5,19.2,21.1,0,0,0,1
2020-08-26,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,33,0,7.4,1014.3,1012.1,1013.1,22.9,20.1,21.7,0,0,0,1
2020-08-27,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,89,4,31.8,1014.1,1008.6,1011.4,23.2,20.6,21.9,0,0,0,1
2020-08-28,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,99,3,53.9,1008.3,999.8,1003.1,22.7,16.3,21.0,0,0,0,1
2020-08-29,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,100,21,75.0,1002.7,999.0,999.9,18.4,13.0,15.7,0,0,0,1
2020-08-30,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,98,0,22.3,1012.7,1003.1,1006.9,15.2,11.0,13.5,0,0,0,1
2020-08-31,26.2,0.0,23.0,29.3,99.0,1.9,7.5,69.8,84.7,56.0,99,0,17.2,1013.6,1010.8,1012.2,14.5,12.0,13.1,0,0,0,1
2020-09-01,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,15,92.9,1012.2,1007.1,1009.3,18.0,12.4,15.3,0,1,0,0
2020-09-02,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,8,44.0,1014.5,1009.2,1011.2,17.8,14.7,16.3,0,1,0,0
2020-09-03,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,86,3,26.5,1019.0,1014.5,1016.6,18.9,15.8,17.6,0,1,0,0
2020-09-04,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,46,1,10.8,1020.4,1017.0,1018.5,20.0,16.6,18.2,0,1,0,0
2020-09-05,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,95,0,25.0,1017.7,1013.0,1014.9,20.1,17.4,18.5,0,1,0,0
2020-09-06,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,0,21.5,1012.7,1009.7,1011.2,19.7,16.5,17.7,0,1,0,0
2020-09-07,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,16,64.0,1016.0,1011.4,1013.2,18.3,14.0,15.2,0,1,0,0
2020-09-08,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,13,75.8,1018.1,1015.8,1016.9,16.2,10.4,13.6,0,1,0,0
2020-09-09,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,32,83.6,1018.0,1014.6,1015.8,18.9,14.2,17.2,0,1,0,0
2020-09-10,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,73,3,26.2,1015.0,1011.0,1012.6,18.5,15.2,16.7,0,1,0,0
2020-09-11,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,100,2,30.0,1011.4,1008.5,1009.6,19.7,15.7,17.7,0,1,0,0
2020-09-12,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,56,2,18.3,1015.9,1010.8,1012.8,19.6,15.9,17.8,0,1,0,0
2020-09-13,23.1,0.0,20.0,26.3,99.0,1.9,7.5,70.1,84.9,57.0,51,0,14.8,1018.9,1015.7,1017.2,20.4,15.2,17.2,0,1,0,0
2020-09-14,24.5,0.0,21.1,27.9,99.0,1.9,7.5,75.0,88.0,58.0,86,0,17.0,1018.9,1016.4,1017.8,20.4,15.3,17.7,0,1,0,0
2020-09-15,24.7,0.0,21.2,28.2,99.0,1.9,7.5,74.0,88.0,61.0,100,0,40.7,1017.6,1014.4,1015.9,20.3,16.0,18.6,0,1,0,0
2020-09-16,25.4,0.0,22.0,28.8,99.0,1.9,7.5,74.0,87.0,58.0,91,2,35.8,1015.3,1011.8,1013.5,20.6,17.3,19.4,0,1,0,0
2020-09-17,26.0,0.0,22.4,29.6,99.0,1.9,7.5,66.0,83.0,46.0,98,3,63.8,1012.7,1010.1,1011.1,21.7,16.4,19.2,0,1,0,0
2020-09-18,24.4,2.2,22.2,26.6,99.0,1.9,7.5,72.0,87.0,62.0,100,8,82.5,1012.7,1010.1,1011.4,20.6,15.7,18.6,0,1,0,0
2020-09-19,24.8,0.0,21.7,27.9,99.0,1.9,7.5,73.0,89.0,53.0,88,7,39.9,1011.5,1006.8,1009.1,20.7,14.3,18.7,0,1,0,0
2020-09-20,24.5,0.0,21.5,27.5,99.0,1.9,7.5,56.0,73.0,48.0,96,0,22.5,1010.9,1008.5,1009.6,17.3,13.6,15.3,0,1,0,0
2020-09-21,22.0,8.6,20.2,23.8,99.0,1.9,7.5,81.0,91.0,70.0,90,9,51.5,1012.1,1010.0,1010.8,18.8,16.6,18.0,0,1,0,0
2020-09-22,23.4,0.0,20.2,26.7,99.0,1.9,7.5,71.0,83.0,63.0,66,9,31.5,1011.3,1006.8,1009.1,18.3,15.9,17.1,0,1,0,0
2020-09-23,23.9,0.0,19.7,28.1,99.0,1.9,7.5,69.0,85.0,52.0,64,0,18.8,1008.1,1004.6,1006.3,18.6,15.1,16.9,0,1,0,0
2020-09-24,24.4,0.0,20.6,28.1,99.0,1.9,7.5,60.0,72.0,44.0,100,0,43.1,1006.9,1003.7,1005.5,17.7,13.4,15.5,0,1,0,0
2020-09-25,19.2,0.0,15.1,23.4,99.0,1.9,7.5,35.0,53.0,29.0,79,0,6.5,1010.6,1003.4,1006.2,13.9,4.0,5.7,0,1,0,0
2020-09-26,18.4,0.0,13.6,23.1,99.0,1.9,7.5,49.0,61.0,37.0,100,0,44.0,1010.7,999.7,1006.5,9.9,4.8,7.2,0,1,0,0
2020-09-27,16.8,0.0,14.1,19.4,99.0,1.9,7.5,43.0,75.0,31.0,100,0,62.2,1007.6,999.4,1004.1,12.2,-0.1,6.1,0,1,0,0
2020-09-28,19.2,0.0,14.9,23.4,99.0,1.9,7.5,51.0,72.0,41.0,89,0,13.0,1013.3,1007.5,1009.6,14.0,5.7,9.3,0,1,0,0
2020-09-29,20.8,0.0,17.5,24.2,99.0,1.9,7.5,63.0,78.0,50.0,99,0,56.9,1014.8,1011.9,1013.2,14.7,11.8,13.2,0,1,0,0
2020-09-30,20.3,0.0,16.4,24.2,99.0,1.9,7.5,68.0,84.0,58.0,93,0,46.5,1012.6,1008.2,1010.2,17.2,9.8,14.1,0,1,0,0
2020-10-01,22.0,0.0,18.4,25.7,99.0,1.9,7.5,74.0,86.0,55.0,100,11,57.6,1007.7,1000.1,1003.2,17.7,14.4,15.8,0,1,0,0
2020-10-02,17.3,0.8,13.3,21.3,99.0,1.9,7.5,71.0,85.0,52.0,100,0,85.6,998.2,984.0,989.0,17.9,4.1,12.7,0,1,0,0
2020-10-03,16.5,0.0,12.9,20.1,99.0,1.9,7.5,47.0,55.0,38.0,100,0,36.5,1002.6,991.7,996.6,5.6,2.7,4.3,0,1,0,0
2020-10-04,18.6,0.0,14.5,22.8,99.0,1.9,7.5,44.0,54.0,35.0,45,0,5.8,1004.0,999.3,1001.0,6.1,4.2,5.3,0,1,0,0
2020-10-05,18.2,0.0,13.6,22.8,99.0,1.9,7.5,53.0,74.0,38.0,30,0,3.7,1014.1,1004.5,1008.8,11.5,4.7,7.6,0,1,0,0
2020-10-06,19.5,0.0,14.3,24.7,99.0,1.9,7.5,51.0,76.0,41.0,100,0,44.1,1014.3,1012.4,1013.3,14.6,6.2,10.3,0,1,0,0
2020-10-07,21.2,0.0,19.3,23.0,99.0,1.9,7.5,69.0,78.0,53.0,100,44,86.3,1018.9,1011.8,1014.9,16.4,12.5,14.3,0,1,0,0
2020-10-08,21.0,0.6,18.7,23.4,99.0,1.9,7.5,82.0,90.0,70.0,100,1,63.2,1020.0,1017.1,1018.6,17.7,15.2,16.5,0,1,0,0
2020-10-09,21.2,0.0,17.9,24.4,99.0,1.9,7.5,81.0,92.0,70.0,100,2,44.2,1018.0,1016.0,1016.9,18.3,14.6,16.9,0,1,0,0
2020-10-10,17.6,36.2,14.0,21.3,99.0,1.9,7.5,90.0,94.0,82.0,100,27,89.6,1017.7,1015.8,1016.7,18.0,14.9,16.7,0,1,0,0
2020-10-11,16.8,0.2,13.6,20.1,99.0,1.9,7.5,60.0,92.0,49.0,100,1,31.6,1016.6,1012.5,1014.6,14.0,3.7,9.7,0,1,0,0
2020-10-12,18.6,0.0,13.2,24.0,99.0,1.9,7.5,40.0,65.0,18.0,95,0,6.0,1014.2,1011.4,1012.9,11.6,2.8,5.6,0,1,0,0
2020-10-13,17.8,3.4,14.7,21.0,99.0,1.9,7.5,54.0,70.0,40.0,93,0,17.8,1011.7,1006.1,1008.0,12.9,3.9,8.5,0,1,0,0
2020-10-14,15.4,0.0,11.5,19.4,99.0,1.9,7.5,61.0,89.0,43.0,100,6,56.1,1006.5,1002.4,1004.5,12.4,5.7,10.0,0,1,0,0
